OBJECTID,Report Number,Report Date,Offense Start Date,Offense End Date,Day of the week,Day Number,Zone,Beat,Location,Location Type,NIBRS Code,NIBRS Code Name,Crime Against,Was a firearm involved?,Press Release,Social Media,Watch,Longitude,Latitude,Neighborhood,NPU,Council District,UCR Grouping,Victim Count,GlobalID,x,y
351703,232841213,10/11/2023 11:53:02 PM,10/11/2023 7:00:00 PM,10/11/2023 7:14:00 PM,Wednesday,4,4,401,1304 OAK ST SW,Residence/ Home / Apartment / Condo,520,Weapon Law Violations,SOCIETY,Y,,,Evening Watch,-84.430488,33.74027,West End,T,4,Part II,,b69db999-0c65-4ad5-9287-07aeec071e90,-84.430488,33.7402700000001
351700,232841664,10/12/2023 12:26:44 AM,7/24/2023 10:30:00 PM,7/24/2023 11:00:00 PM,Monday,2,2,211,600 LINDBERGH DR NE,Highway/ Road/ Alley/ Street/ Sidewalk,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.367669,33.821319,Lindbergh/Morosgo,B,6,Part II,2,92ef8637-d72c-4ad2-88a3-f906d4dcbc84,-84.367669,33.8213190000001
351704,232840673,10/12/2023 1:03:22 AM,10/11/2023 2:20:00 PM,10/12/2023 1:03:00 AM,Wednesday,4,6,614,690 DURANT PL NE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.376075,33.7734,Midtown,E,2,Part I,1,e1836a1b-6cef-442a-a6ff-39f67e2355d5,-84.376075,33.7734
351701,232841311,10/12/2023 1:06:41 AM,10/11/2023 7:14:00 PM,10/11/2023 8:14:00 PM,Wednesday,4,3,303,776 FORMWALT ST SW,Highway/ Road/ Alley/ Street/ Sidewalk,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.395785,33.733792,Mechanicsville,V,4,Part I,1,a8a504b9-859e-4f8b-8870-f65375c1fcf8,-84.395785,33.7337920000001
351707,232821297,10/12/2023 1:35:08 AM,10/9/2023 9:00:00 PM,10/9/2023 9:36:00 PM,Monday,2,2,207,1812 PEACHTREE ST NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.393751,33.804262,Ardmore,E,8,Part I,1,014edf0a-3cc6-4450-a1a8-ec848d467bf4,-84.393751,33.8042620000001
351705,232831745,10/12/2023 2:14:03 AM,10/10/2023 10:43:00 PM,10/10/2023 11:56:00 PM,Tuesday,3,4,401,906 RALPH D ABERNATHY BLVD SW,Department/ Discount/ Store,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.417409,33.737905,West End,T,4,Part I,1,6af90ba1-3d15-4fd5-a6e2-659410004bee,-84.417409,33.7379050000001
351708,232841717,10/12/2023 2:27:05 AM,10/11/2023 8:10:00 PM,10/12/2023 1:25:00 AM,Wednesday,4,6,605,123 WOODWARD AVE SE,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.383594,33.745516,Capitol Gateway,V,1,Part I,1,8172a47e-7af6-4b51-b582-fe23003814fe,-84.383594,33.7455160000001
351709,232841033,10/12/2023 2:42:11 AM,10/11/2023 5:42:00 PM,10/12/2023 2:42:00 AM,Wednesday,4,2,206,PHARR RD NE / N FULTON DR NE,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.377825,33.837032,Garden Hills,B,7,Part I,1,eae7f054-c276-429b-8260-afc683a181bd,-84.377825,33.8370320000001
351713,232841747,10/12/2023 3:45:30 AM,10/11/2023 11:30:00 PM,10/12/2023 1:40:00 AM,Wednesday,4,2,209,3802 ROSWELL RD NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.381115,33.858501,East Chastain Park,B,8,Part I,1,d9d66595-b880-4a63-aa4c-5172ae9f682e,-84.381115,33.858501
351711,232841748,10/12/2023 3:54:19 AM,10/12/2023 12:00:00 AM,10/12/2023 1:00:00 AM,Wednesday,4,4,406,3256 W MANOR LN SW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Evening Watch,-84.493873,33.737238,West Manor,I,10,Part II,1,78b6bc5a-c06e-4d35-8eef-66e1b7b2b7af,-84.493873,33.737238
351712,232841748,10/12/2023 3:54:19 AM,10/12/2023 12:00:00 AM,10/12/2023 1:00:00 AM,Wednesday,4,4,406,3256 W MANOR LN SW,Residence/ Home / Apartment / Condo,120,Robbery,PROPERTY,N,,,Evening Watch,-84.493873,33.737238,West Manor,I,10,Part I,1,b93791b7-f034-4a92-a4f3-8522ec1e17fd,-84.493873,33.737238
351710,232841723,10/12/2023 4:05:18 AM,10/11/2023 4:00:00 PM,10/12/2023 1:30:00 AM,Wednesday,4,6,603,215 NORTH AVE NE,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Day Watch,-84.380337,33.770598,Old Fourth Ward,M,2,Part I,1,49ffcc3e-dd02-4866-9514-c2c0b24f7cd5,-84.3803369999999,33.7705980000001
351714,232848097,10/12/2023 4:13:22 AM,10/8/2023 4:30:00 PM,10/12/2023 2:27:00 AM,Sunday,1,7,704,6023 S TERMINAL PKWY,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.44453,33.637998,,,,Part I,1,77d1a533-7652-4fa1-b4e6-d5504765bb73,-84.44453,33.637998
351715,232841837,10/12/2023 4:24:37 AM,10/12/2023 1:45:00 AM,10/12/2023 3:20:00 AM,Wednesday,4,5,502,1400 W PEACHTREE ST NW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.388204,33.792889,Midtown,E,3,Part I,1,02c69db7-ecc2-4200-9e92-f2fb0c5c5d32,-84.388204,33.7928890000001
351716,232841822,10/12/2023 4:31:41 AM,10/11/2023 3:00:00 PM,10/12/2023 4:30:00 AM,Wednesday,4,1,106,1197 JOSEPH E BOONE BLVD NW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Day Watch,-84.426729,33.764464,Bankhead,K,3,Part II,1,d4abcbae-0b9a-428a-8a3a-7540c71225de,-84.426729,33.764464
351721,232841864,10/12/2023 4:58:02 AM,10/12/2023 3:57:00 AM,10/12/2023 7:35:00 AM,Wednesday,4,4,409,1965 CHILDRESS DR SW,Residence/ Home / Apartment / Condo,220,Burglary/Breaking & Entering,PROPERTY,N,,,Morning Watch,-84.487556,33.701812,Southwest,R,11,Part I,3,592446ca-f5d0-4109-b020-41a47779f43e,-84.487556,33.7018120000001
351722,232841844,10/12/2023 5:08:08 AM,10/11/2023 10:00:00 AM,10/12/2023 3:30:00 AM,Wednesday,4,1,105,1253 EASON ST NW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.431629,33.760604,Hunter Hills,K,3,Part I,1,a9d428cb-482e-4389-a037-752f6c074729,-84.431629,33.7606040000001
351723,232841844,10/12/2023 5:08:08 AM,10/11/2023 10:00:00 AM,10/12/2023 3:30:00 AM,Wednesday,4,1,105,1253 EASON ST NW,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.431629,33.760604,Hunter Hills,K,3,Part I,1,b11a2309-2aa3-459f-9edf-b4d5e9e00534,-84.431629,33.7606040000001
351726,232841775,10/12/2023 5:25:09 AM,10/11/2023 10:00:00 PM,10/13/2023 3:00:00 AM,Wednesday,4,1,103,1460 ELLSWORTH INDUSTRIAL BLVD NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.42715,33.795726,Blandtown,D,9,Part I,1,ccf2861e-7eea-468f-ae7d-4e31c20846f6,-84.42715,33.7957260000001
351717,232841840,10/12/2023 5:54:50 AM,10/12/2023 3:35:00 AM,10/12/2023 3:40:00 AM,Wednesday,4,6,605,245 MEMORIAL DR SE,Highway/ Road/ Alley/ Street/ Sidewalk,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.379665,33.746735,Grant Park,W,1,Part II,1,8652aa9c-a367-4a6b-a96a-d519fcc88f84,-84.379665,33.7467350000001
351719,232850054,10/12/2023 6:34:32 AM,10/12/2023 4:45:00 AM,10/12/2023 6:34:00 AM,Thursday,5,1,109,612 CEDAR AVE NW,Residence/ Home / Apartment / Condo,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.46583,33.771984,Center Hill,J,9,Part II,1,c0d28e31-8245-4a9e-a326-f6afb7835a81,-84.46583,33.771984
351724,232850116,10/12/2023 6:53:06 AM,10/12/2023 5:53:00 AM,10/12/2023 6:02:00 AM,Thursday,5,4,404,1536 RALPH D ABERNATHY BLVD SW,Specialty Store,220,Burglary/Breaking & Entering,PROPERTY,N,,,Morning Watch,-84.437871,33.74321,Westview,T,10,Part I,1,58a8d214-cf84-41d7-bc1b-9a45fd6e064a,-84.437871,33.74321
351718,232858003,10/12/2023 7:25:27 AM,10/11/2023 10:40:00 PM,10/12/2023 12:00:00 AM,Wednesday,4,7,706,5500 N TERMINAL PKWY,Air/ Bus/ Train Terminal,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.446295,33.640816,,,,Part I,2,be9b66f6-a0c5-4711-ab55-cfbad30f54d3,-84.446295,33.640816
351725,232850185,10/12/2023 7:50:08 AM,10/12/2023 9:24:00 AM,10/12/2023 9:24:00 AM,Thursday,5,4,410,1980 PLAZA LN SW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.453261,33.704818,Campbellton Road,R,11,Part II,1,b1599aee-9140-4742-a74a-6663403283be,-84.4532609999999,33.704818
351720,232850222,10/12/2023 8:19:45 AM,10/12/2023 8:11:00 AM,10/12/2023 8:19:00 AM,Thursday,5,4,404,1631 ALVARADO TERRACE SW,Residence/ Home / Apartment / Condo,13B,Simple Assault,PERSON,N,,,Morning Watch,-84.441041,33.734134,Westview,T,10,Part II,1,d5f67e46-963f-4c44-8561-927fdb62c3d7,-84.441041,33.734134
351727,232850184,10/12/2023 9:09:07 AM,10/12/2023 7:09:00 AM,10/12/2023 9:09:00 AM,Thursday,5,1,111,3657 MARTIN L KING JR DR NW,Convenience Store,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Morning Watch,-84.507596,33.762082,Adamsville,H,10,Part II,1,4ee5236e-d83a-4d96-ab74-40e145eff4eb,-84.507596,33.7620820000001
351731,232850235,10/12/2023 9:12:31 AM,10/12/2023 8:29:00 AM,10/12/2023 9:12:00 AM,Thursday,5,5,505,859 PEACHTREE ST NE,Residence/ Home / Apartment / Condo,23D,Theft From Building,PROPERTY,N,,,Morning Watch,-84.383519,33.777867,Midtown,E,2,Part I,1,bcab9d3f-266a-4b4f-abb0-72522ae7e8f0,-84.383519,33.7778670000001
351729,232850240,10/12/2023 9:35:45 AM,10/12/2023 8:31:00 AM,10/12/2023 9:00:00 AM,Thursday,5,3,309,2611 SPRINGDALE RD SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.415231,33.683769,Perkerson,X,12,Part I,1,3137a4bd-d6c0-4ca8-974c-22ffabb1eb8c,-84.4152309999999,33.683769
351728,232850210,10/12/2023 9:56:39 AM,10/12/2023 7:54:00 AM,10/12/2023 9:56:00 AM,Thursday,5,4,404,1631 ALVARADO TER SW,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,N,,,Morning Watch,-84.441102,33.734081,Westview,T,10,Part I,1,74ec244e-a2d2-456e-a697-b30a0598bede,-84.4411019999999,33.7340810000001
351730,232850261,10/12/2023 10:02:21 AM,10/11/2023 9:30:00 PM,10/12/2023 9:30:00 AM,Wednesday,4,4,407,3440 BOULDER PARK DR SW,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.500395,33.749989,Mays,H,10,Part I,1,86c8d72c-fdac-463a-9ad4-85b61d8a3a2b,-84.500395,33.749989
351733,232850302,10/12/2023 10:23:32 AM,10/12/2023 9:52:00 AM,10/12/2023 10:30:00 AM,Thursday,5,4,402,1310 WHITE ST SW,Restaurant,220,Burglary/Breaking & Entering,PROPERTY,N,,,Morning Watch,-84.430436,33.737123,West End,T,4,Part I,1,685c044c-0f95-4439-8a7f-a015affdf2bd,-84.430436,33.7371230000001
351732,232855009,10/12/2023 11:22:19 AM,10/11/2023 6:56:00 PM,10/11/2023 7:00:00 PM,Wednesday,4,5,503,95 8TH ST NW,Parking/ Drop Lot/ Garage,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Evening Watch,-84.390084,33.780073,Midtown,E,2,Part II,,9b2040c1-e315-48dc-835a-25c1a1fafbd1,-84.3900839999999,33.7800730000001
351739,232850291,10/12/2023 11:44:10 AM,10/11/2023 10:00:00 PM,10/12/2023 9:30:00 AM,Wednesday,4,4,407,400 FAIRBURN RD SW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.507654,33.743964,Fairburn Mays,H,10,Part I,2,48d90499-cd45-44a0-986f-7a8fb3c9d1f1,-84.5076539999999,33.7439640000001
351757,232850322,10/12/2023 11:57:56 AM,10/8/2023 5:00:00 AM,10/8/2023 6:00:00 AM,Sunday,1,2,206,41 IRBY AVE NW,Bar/ Nightclub,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Morning Watch,-84.380256,33.841553,South Tuxedo Park,B,8,Part II,1,1203e089-6454-4147-929b-0f518f30c322,-84.380256,33.841553
351734,232850310,10/12/2023 12:15:11 PM,10/12/2023 10:15:00 AM,10/12/2023 10:25:00 AM,Thursday,5,6,607,1635 MORELAND AVE SE,Commercial/ Office Building,220,Burglary/Breaking & Entering,PROPERTY,N,,,Day Watch,-84.349942,33.709413,Custer/McDonough/Guice,W,1,Part I,1,3b44efe4-9d0e-4fc7-830f-2309c9353196,-84.3499419999999,33.709413
351738,232841221,10/12/2023 12:21:59 PM,10/11/2023 7:19:00 PM,10/11/2023 7:19:00 PM,Wednesday,4,2,211,2405 PIEDMONT RD NE,Highway/ Road/ Alley/ Street/ Sidewalk,35A,Drug/Narcotic Violations,SOCIETY,N,,,Evening Watch,-84.367029,33.821019,Lindbergh/Morosgo,B,6,Part II,,6ec92cd1-36f5-4c39-9c2b-89eb004a52c9,-84.3670289999999,33.821019
351754,232841221,10/12/2023 12:21:59 PM,10/11/2023 7:19:00 PM,10/11/2023 7:19:00 PM,Wednesday,4,2,211,2405 PIEDMONT RD NE,Highway/ Road/ Alley/ Street/ Sidewalk,280,Stolen Property Offenses,PROPERTY,N,,,Evening Watch,-84.367029,33.821019,Lindbergh/Morosgo,B,6,Part II,1,864fba2e-dc05-4848-a9a0-1abecb51e9f6,-84.3670289999999,33.821019
351737,232855023,10/12/2023 12:42:31 PM,10/10/2023 5:30:00 PM,10/10/2023 6:30:00 PM,Tuesday,3,1,103,2130 JAMES JACKSON PKWY NW,Industrial Site,290,Destruction/Damage/Vandalism of Property,PROPERTY,N,,,Day Watch,-84.478022,33.813673,Whittier Mill Village,D,9,Part II,,39980b3a-2125-4f7d-a09d-e8f2ec869f0a,-84.478022,33.8136730000001
351740,232850502,10/12/2023 1:49:20 PM,10/12/2023 2:00:00 AM,10/12/2023 1:30:00 PM,Wednesday,4,3,305,84 THAYER AVE SE,Residence/ Home / Apartment / Condo,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.385556,33.715608,South Atlanta,Y,1,Part I,1,80bede1e-b00c-4f82-abd0-c8763aa17a28,-84.385556,33.715608
351745,232850529,10/12/2023 2:08:02 PM,10/10/2023 9:30:00 PM,10/12/2023 11:40:00 AM,Tuesday,3,4,403,1291 AVON AVE SW,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Evening Watch,-84.430157,33.722548,Oakland City,S,4,Part I,1,ae978a1c-1905-4032-9450-be4b0736aa2b,-84.430157,33.7225480000001
351746,232850601,10/12/2023 2:34:48 PM,10/8/2023 3:50:00 AM,10/8/2023 3:55:00 AM,Saturday,7,5,505,850 W PEACHTREE ST NW,Highway/ Road/ Alley/ Street/ Sidewalk,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.387415,33.777263,Midtown,E,2,Part I,1,6a16b095-629e-4535-8fca-bb618934295f,-84.387415,33.7772630000001
351749,232850649,10/12/2023 2:53:38 PM,10/9/2023 1:30:00 PM,10/9/2023 1:45:00 PM,Monday,2,3,303,455 FULTON ST SW,Residence/ Home / Apartment / Condo,13C,Intimidation,PERSON,N,,,Day Watch,-84.402396,33.742028,Mechanicsville,V,4,Part II,1,319779b0-6580-4159-b1cb-e3163459f557,-84.402396,33.7420280000001
351741,232841143,10/12/2023 2:58:32 PM,10/11/2023 6:39:00 PM,10/11/2023 6:39:00 PM,Wednesday,4,6,613,857 COURTENAY DR NE,Residence/ Home / Apartment / Condo,26F,Identity Theft,PROPERTY,N,,,Evening Watch,-84.358988,33.789749,Morningside/Lenox Park,F,6,Part II,1,47621681-33fc-4b13-b71b-3d0434a754f1,-84.358988,33.789749
351743,232855025,10/12/2023 3:02:16 PM,11/10/2022 7:50:00 PM,10/10/2023 6:50:00 PM,Thursday,5,4,405,29 PEYTON PL SW,Auto Dealership New/Used,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.476757,33.753007,Harland Terrace,I,10,Part II,1,6f7f3c9c-d990-4a28-9f62-99f8dd341466,-84.476757,33.753007
351747,232850598,10/12/2023 3:04:42 PM,10/11/2023 5:30:00 PM,10/12/2023 1:45:00 PM,Wednesday,4,5,506,755 JEFFERSON ST NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.412459,33.776922,English Avenue,L,3,Part I,1,e2d810b0-3dc1-4958-85d3-46eea0155e32,-84.412459,33.7769220000001
351748,232855026,10/12/2023 3:22:39 PM,9/1/2023 5:20:00 AM,9/5/2023 10:20:00 PM,Friday,6,3,309,2685 METROPOLITAN PKWY SW,Other/Unknown,26C,Impersonation,PROPERTY,N,,,Morning Watch,-84.409012,33.682743,Perkerson,X,12,Part II,1,41e9ec43-e779-419a-926d-4b80362ab779,-84.409012,33.6827430000001
351744,232855027,10/12/2023 3:22:43 PM,1/2/2023 11:40:00 AM,1/2/2023 12:40:00 PM,Monday,2,0,,7700 SPINE ROAD,Highway/ Road/ Alley/ Street/ Sidewalk,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.44251,33.639731,,,,Part II,1,af5334b9-c239-4d8e-9119-b54fb2de4e31,-84.44251,33.639731
351742,232855028,10/12/2023 3:22:49 PM,10/11/2023 4:50:00 PM,10/11/2023 4:50:00 PM,Wednesday,4,5,512,226 PEACHTREE ST SW,Other/Unknown,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.394417,33.748137,Downtown,M,4,Part II,1,2ee907f4-0416-44a2-868f-6834b2e86d05,-84.394417,33.748137
351750,232841244,10/12/2023 3:26:42 PM,10/11/2023 4:00:00 AM,10/11/2023 4:00:00 AM,Wednesday,4,4,406,3215 CUSHMAN CIR SW,Residence/ Home / Apartment / Condo,35A,Drug/Narcotic Violations,SOCIETY,N,,,Morning Watch,-84.493169,33.74922,,I,10,Part II,,063c095c-0b34-4cb8-8985-cf6649312404,-84.493169,33.74922
351755,232850476,10/12/2023 3:54:59 PM,10/12/2023 1:10:00 PM,10/12/2023 3:55:00 PM,Thursday,5,4,410,1871 PLAZA LN SW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.452545,33.7027,Campbellton Road,R,11,Part I,7,87d87bef-0ec3-4217-a418-576b80253594,-84.452545,33.7027
351752,232855036,10/12/2023 4:02:21 PM,8/10/2023 11:30:00 PM,10/10/2023 11:30:00 PM,Thursday,5,1,109,2517 DONALD LEE HOLLOWELL PKWY NW,Hotel/ Motel/ Etc.,26C,Impersonation,PROPERTY,N,,,Evening Watch,-84.468179,33.776182,Center Hill,J,9,Part II,1,3f5183fa-5a1e-4cab-853c-d52d8dae2225,-84.468179,33.7761820000001
351751,232855034,10/12/2023 4:02:28 PM,10/11/2023 4:25:00 PM,10/11/2023 4:25:00 PM,Wednesday,4,4,408,1332 CAMPBELLTON RD SW,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Day Watch,-84.43159,33.715403,Venetian Hills,S,4,Part II,1,e52db372-5452-41de-897d-a28795d16b0c,-84.43159,33.715403
351760,232850730,10/12/2023 4:17:57 PM,10/12/2023 2:10:00 PM,10/12/2023 2:15:00 PM,Thursday,5,5,505,881 PEACHTREE ST NE,Highway/ Road/ Alley/ Street/ Sidewalk,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.383984,33.778666,Midtown,E,2,Part I,1,37c688d3-741a-49f4-b919-6066166d8942,-84.3839839999999,33.778666
351758,232850811,10/12/2023 4:30:13 PM,10/7/2023 4:00:00 PM,10/12/2023 4:00:00 PM,Saturday,7,2,201,3160 HOWELL MILL RD NW,Residence/ Home / Apartment / Condo,26F,Identity Theft,PROPERTY,N,,,Day Watch,-84.428575,33.840532,,C,8,Part II,1,d4da663a-4298-46d3-801d-3d0992ead292,-84.428575,33.8405320000001
351765,232850812,10/12/2023 4:30:22 PM,10/12/2023 4:23:00 PM,10/12/2023 4:32:00 PM,Thursday,5,6,605,1015 BOULEVARD SE,Residence/ Home / Apartment / Condo,23H,All Other Larceny,PROPERTY,N,,,Day Watch,-84.368533,33.726494,Grant Park,W,1,Part I,1,de43254d-7568-4a75-947b-08171d0831aa,-84.368533,33.7264940000001
351756,232850707,10/12/2023 4:30:43 PM,10/10/2023 3:00:00 PM,10/10/2023 3:20:00 PM,Tuesday,3,1,103,2617 FORREST AVE NW,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Day Watch,-84.473684,33.813466,Riverside,D,9,Part I,1,eb926e13-8ebb-44b6-8eaa-44bc6ac83751,-84.4736839999999,33.8134660000001
351759,232850403,10/12/2023 4:36:45 PM,10/11/2023 10:30:00 PM,10/12/2023 12:00:00 PM,Wednesday,4,2,206,2965 PEACHTREE RD NE,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Evening Watch,-84.381266,33.836057,Garden Hills,B,7,Part I,1,16069539-3fcf-4d6d-9dcc-65b602300875,-84.381266,33.836057
351763,232855038,10/12/2023 4:42:44 PM,10/11/2023 1:35:00 PM,10/11/2023 4:35:00 PM,Wednesday,4,6,605,300 MARTIN LUTHER KING JR DR SE,Residence/ Home / Apartment / Condo,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.378426,33.748234,Oakland,W,5,Part II,1,d55056e2-8297-4bab-992b-84febf49a5f5,-84.378426,33.748234
351761,232855039,10/12/2023 4:42:51 PM,7/9/2023 4:00:00 AM,7/22/2023 3:59:00 AM,Sunday,1,3,306,1877 LISBON DR SW,ATM Separate From Bank,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Morning Watch,-84.41399,33.703576,Sylvan Hills,X,12,Part II,1,f8cf2ea1-ac86-4dbd-910d-5bb815c5a77c,-84.41399,33.7035760000001
351762,232850783,10/12/2023 4:54:03 PM,10/12/2023 3:30:00 AM,10/12/2023 6:00:00 AM,Wednesday,4,5,504,378 LUCKIE ST NW,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Morning Watch,-84.396251,33.764935,Downtown,M,4,Part I,1,7bd46d34-5478-46ff-bd46-687acf19771d,-84.3962509999999,33.764935
351766,232855040,10/12/2023 5:02:43 PM,9/25/2023 11:35:00 PM,9/25/2023 11:40:00 PM,Monday,2,5,507,333 PETERS ST SW,Residence/ Home / Apartment / Condo,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.403935,33.745809,Castleberry Hill,M,4,Part II,1,fe9ccd4b-8aa4-40a5-9180-e9fd71900053,-84.403935,33.7458090000001
351764,232855042,10/12/2023 5:02:54 PM,10/11/2023 6:10:00 PM,10/11/2023 6:20:00 PM,Wednesday,4,2,211,2531 PIEDMONT RD NE,Parking/ Drop Lot/ Garage,26A,False Pretenses/Swindle/Confidence Game,PROPERTY,N,,,Evening Watch,-84.363101,33.824493,Lindbergh/Morosgo,B,6,Part II,1,93de0ab9-83ac-4e92-9274-9621eddb54ce,-84.363101,33.8244930000001
351769,232850700,10/12/2023 5:09:18 PM,10/12/2023 3:25:00 PM,10/12/2023 5:00:00 PM,Thursday,5,3,302,514 COHEN ST SW,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.404526,33.730994,Pittsburgh,V,12,Part I,,9247897b-7ba3-4bfb-8f60-55d2a3124b99,-84.404526,33.7309940000001
351771,232850861,10/12/2023 5:12:38 PM,10/8/2023 4:30:00 AM,10/10/2023 2:00:00 PM,Sunday,1,2,206,41 IRBY AVE NW,Bar/ Nightclub,26B,Credit Card/Automated Teller Machine Fraud,PROPERTY,N,,,Morning Watch,-84.380256,33.841553,South Tuxedo Park,B,8,Part II,1,f80e0cc6-5baa-407a-99d9-f5c774da3925,-84.380256,33.841553
351770,232850773,10/12/2023 5:17:15 PM,10/12/2023 2:40:00 AM,10/12/2023 3:00:00 PM,Wednesday,4,2,206,400 PHARR RD NE,Parking/ Drop Lot/ Garage,23F,Theft From Motor Vehicle,PROPERTY,N,,,Evening Watch,-84.374696,33.837128,Buckhead Village,B,7,Part I,1,e1800339-4a92-4eb4-913b-d59ed2106c3b,-84.374696,33.8371280000001
351772,232840239,10/12/2023 5:28:04 PM,10/11/2023 7:20:00 AM,10/11/2023 8:00:00 AM,Wednesday,4,5,512,232 FORSYTH ST SW,Air/ Bus/ Train Terminal,23H,All Other Larceny,PROPERTY,N,,,Morning Watch,-84.396363,33.748519,Downtown,M,4,Part I,1,b8727fbd-6439-491f-a2f0-6538396efec6,-84.396363,33.748519
351780,232850317,10/12/2023 5:32:14 PM,10/10/2023 4:00:00 AM,10/12/2023 10:00:00 AM,Tuesday,3,3,313,3395 JONESBORO RD SE,Parking/ Drop Lot/ Garage,240,Motor Vehicle Theft,PROPERTY,N,,,Morning Watch,-84.373918,33.661861,Blair Villa/Poole Creek,Z,12,Part I,1,ea15855f-5ce9-40f3-985f-bfbccb0e1458,-84.3739179999999,33.661861
351767,232850741,10/12/2023 5:33:18 PM,10/12/2023 3:42:00 PM,10/12/2023 3:50:00 PM,Thursday,5,6,611,2522 ALSTON DR SE,Residence/ Home / Apartment / Condo,13A,Aggravated Assault,PERSON,N,,,Day Watch,-84.304477,33.745388,East Lake,O,5,Part I,1,db3416c8-9d25-4b45-a3cc-ced9921cf609,-84.304477,33.745388
351774,232850741,10/12/2023 5:33:18 PM,10/12/2023 3:40:00 PM,10/12/2023 3:50:00 PM,Thursday,5,6,611,2522 ALSTON DR SE,Residence/ Home / Apartment / Condo,23F,Theft From Motor Vehicle,PROPERTY,N,,,Day Watch,-84.304477,33.745388,East Lake,O,5,Part I,1,5cd90136-4acb-4425-95ff-e9eb83a70b67,-84.304477,33.745388
351768,232855045,10/12/2023 5:42:20 PM,10/11/2023 4:53:00 PM,10/11/2023 6:46:00 PM,Wednesday,4,5,505,180 PONCE DE LEON AVE NE,Service/ Gas Station,26C,Impersonation,PROPERTY,N,,,Day Watch,-84.381283,33.77309,Midtown,E,2,Part II,1,ff1e759d-bd4e-4392-9beb-c359819b9721,-84.3812829999999,33.77309
